record_id,location_id,source_id,time_of_record,visit_count_x,time_in_queue,assigned_employee_id,type_of_water_source,number_of_people_served,address,province_name,town_name,location_type,subjective_quality_score,visit_count_y,results,pollutant_ppm,biological,functionality_status,hour,month
158,AkHa00342,AkHa00342224,1/5/2021 12:24,1,0,10,tap_in_home,446,191 Oliver Tambo Street,Akatsi,Harare,Urban,10,1,,,,functional,12,January
159,HaSe20900,HaSe20900224,1/5/2021 12:40,1,0,0,tap_in_home_broken,746,26 Pygmy Trail,Hawassa,Serowe,Urban,9,1,,,,non_functional,12,January
160,KiIs23877,KiIs23877224,1/5/2021 12:41,1,0,18,tap_in_home,916,77 Farasi Makeba Street,Kilimani,Isiqalo,Urban,10,1,,,,functional,12,January
161,AmRu14190,AmRu14190224,1/5/2021 12:49,1,0,1,well,322,120 Zinjathropus Street,Amanzi,Rural,Rural,2,1,Contaminated: Chemical,7.56375,0,functional,12,January
162,SoBa31893,SoBa31893224,1/5/2021 13:02,1,10,12,river,452,84 Chura Usman Street,Sokoto,Bahari,Urban,0,1,,,,non_functional,13,January
163,KiRu26584,KiRu26584224,1/5/2021 13:10,1,0,48,well,212,34 Praia Avenue,Kilimani,Rural,Rural,1,1,Contaminated: Biological,0,485.162,functional,13,January
164,AkRu08557,AkRu08557224,1/5/2021 13:14,1,127,1,shared_tap,1442,26 African Skies Street,Akatsi,Rural,Rural,10,1,,,,partially_functional,13,January
165,AmAs10613,AmAs10613224,1/5/2021 13:24,1,24,48,shared_tap,1788,43 Nadi Kijani Lane,Amanzi,Asmara,Urban,6,1,,,,functional,13,January
166,AkLu02295,AkLu02295224,1/5/2021 13:31,1,0,0,well,236,164 Okonjo-Iweala Street,Akatsi,Lusaka,Urban,3,1,Clean,0.0209784,3.98E-05,functional,13,January
167,AkRu07845,AkRu07845224,1/5/2021 13:52,1,0,24,well,350,173 Maji Mema Street,Akatsi,Rural,Rural,2,1,Contaminated: Chemical,8.41125,0,functional,13,January
168,AmAm09460,AmAm09460224,1/5/2021 13:58,1,0,1,tap_in_home_broken,398,7 Accra Avenue,Amanzi,Amina,Urban,9,1,,,,non_functional,13,January
169,SoRu38103,SoRu38103224,1/5/2021 14:00,1,0,36,tap_in_home,774,8 Njia Ya Mlima Avenue,Sokoto,Rural,Rural,10,1,,,,functional,14,January
170,KiMr25146,KiMr25146224,1/5/2021 14:02,1,0,38,well,318,18 Afrobeats Street,Kilimani,Mrembo,Urban,2,1,Contaminated: Chemical,5.31081,0,functional,14,January
171,AkRu05911,AkRu05911224,1/5/2021 14:04,1,145,38,shared_tap,1694,92 Mbeki Street,Akatsi,Rural,Rural,3,1,,,,partially_functional,14,January
172,HaRu20767,HaRu20767224,1/5/2021 14:08,1,0,32,well,210,160 Tuku Street,Hawassa,Rural,Rural,2,1,Contaminated: Chemical,9.53661,0,functional,14,January
173,KiRu26837,KiRu26837224,1/5/2021 14:09,1,0,30,well,208,65 N'Djamena Road,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,2.76116,0,functional,14,January
174,KiRu25496,KiRu25496224,1/5/2021 14:13,1,0,42,tap_in_home,854,45 Limpopo Trail,Kilimani,Rural,Rural,10,1,,,,functional,14,January
175,AmRu13229,AmRu13229224,1/5/2021 14:17,1,0,24,tap_in_home_broken,514,195 Hurghada Street,Amanzi,Rural,Rural,9,1,,,,non_functional,14,January
176,KiRu25404,KiRu25404224,1/5/2021 14:39,1,0,2,tap_in_home,594,106 Mwanza Street,Kilimani,Rural,Rural,10,1,,,,functional,14,January
177,AmDa11668,AmDa11668224,1/5/2021 14:41,1,0,1,tap_in_home,700,63 Paka Amanpour Road,Amanzi,Dahabu,Urban,10,1,,,,functional,14,January
178,SoRu35937,SoRu35937224,1/5/2021 14:45,1,0,8,tap_in_home,718,76 Seychelles Street,Sokoto,Rural,Rural,10,1,,,,functional,14,January
179,SoRu37843,SoRu37843224,1/5/2021 14:59,2,56,10,shared_tap,496,129 Kuku Kenyatta Road,Sokoto,Rural,Rural,5,2,,,,partially_functional,14,January
180,AkKi01378,AkKi01378224,1/5/2021 15:09,1,0,48,tap_in_home,636,158 Zambezi Street,Akatsi,Kintampo,Urban,10,1,,,,functional,15,January
181,AkRu04918,AkRu04918224,1/5/2021 15:10,1,0,3,well,308,99 Bissau Street,Akatsi,Rural,Rural,2,1,Contaminated: Chemical,5.65229,0,functional,15,January
182,KiRu25866,KiRu25866224,1/5/2021 15:31,1,0,30,tap_in_home_broken,834,49 Kudu Square,Kilimani,Rural,Rural,10,1,,,,non_functional,15,January
183,SoRu36745,SoRu36745224,1/5/2021 15:34,1,25,48,river,846,140 Kamuzu Banda Road,Sokoto,Rural,Rural,0,1,,,,non_functional,15,January
184,KiRu28471,KiRu28471224,1/5/2021 15:54,1,0,8,well,216,68 Sungura Amanpour Road,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,5.54799,0,functional,15,January
185,AkRu03880,AkRu03880224,1/5/2021 16:08,1,0,1,tap_in_home,972,165 Lumumba Street,Akatsi,Rural,Rural,10,1,,,,functional,16,January
186,HaRu19887,HaRu19887224,1/5/2021 16:21,1,0,6,tap_in_home,400,48 Chanzo Cha Furaha Road,Hawassa,Rural,Rural,10,1,,,,functional,16,January
187,AmAb09243,AmAb09243224,1/5/2021 16:22,1,0,8,tap_in_home_broken,822,13 Fela Kuti Drive,Amanzi,Abidjan,Urban,9,1,,,,non_functional,16,January
188,KiHa23283,KiHa23283224,1/5/2021 16:25,1,0,1,tap_in_home,348,72 Samora Machel Road,Kilimani,Harare,Urban,10,1,,,,functional,16,January
189,AkRu07713,AkRu07713224,1/5/2021 16:27,1,0,28,well,170,52 Ukingo Wa Mto Road,Akatsi,Rural,Rural,2,1,Contaminated: Chemical,4.97475,0,functional,16,January
190,AmAs10139,AmAs10139224,1/5/2021 16:32,1,20,10,river,988,64 Tembo Road,Amanzi,Asmara,Urban,0,1,,,,non_functional,16,January
191,AmAm09813,AmAm09813224,1/5/2021 16:40,1,27,0,shared_tap,2324,51 Afro Jazz Street,Amanzi,Amina,Urban,4,1,,,,functional,16,January
192,HaRu19111,HaRu19111224,1/5/2021 16:43,1,30,36,shared_tap,3168,109 Winnie Mandela Street,Hawassa,Rural,Rural,3,1,,,,functional,16,January
193,KiRu26190,KiRu26190224,1/5/2021 16:46,5,175,46,shared_tap,2050,110 Nyerere Road,Kilimani,Rural,Rural,3,5,,,,partially_functional,16,January
194,AmAm09421,AmAm09421224,1/5/2021 16:54,1,0,40,tap_in_home_broken,736,18 Accra Avenue,Amanzi,Amina,Urban,10,1,,,,non_functional,16,January
195,KiRu27248,KiRu27248224,1/5/2021 17:36,5,226,26,shared_tap,2602,68 Maseru Road,Kilimani,Rural,Rural,3,5,,,,partially_functional,17,January
196,KiRu30598,KiRu30598224,1/6/2021 6:21,6,36,30,shared_tap,462,108 Sahara Street,Kilimani,Rural,Rural,5,6,,,,partially_functional,6,January
197,KiRu26190,KiRu26190224,1/6/2021 7:06,6,80,46,shared_tap,2050,110 Nyerere Road,Kilimani,Rural,Rural,3,6,,,,partially_functional,7,January
198,AkRu04611,AkRu04611224,1/6/2021 9:06,1,179,28,shared_tap,2160,38 Marrakech Avenue,Akatsi,Rural,Rural,3,1,,,,partially_functional,9,January
199,KiRu28064,KiRu28064224,1/6/2021 9:10,1,5,42,river,760,35 Duma Leakey Road,Kilimani,Rural,Rural,0,1,,,,non_functional,9,January
200,HaRu18826,HaRu18826224,1/6/2021 9:20,1,0,1,tap_in_home,850,36 Khama Avenue,Hawassa,Rural,Rural,10,1,,,,functional,9,January
201,SoRu37761,SoRu37761224,1/6/2021 9:28,1,10,46,river,978,62 Kuku Kenyatta Road,Sokoto,Rural,Rural,0,1,,,,non_functional,9,January
202,AmBe11025,AmBe11025224,1/6/2021 9:32,1,0,46,tap_in_home,526,115 Achebe Street,Amanzi,Bello,Urban,10,1,,,,functional,9,January
203,SoRu35485,SoRu35485224,1/6/2021 9:43,1,30,38,shared_tap,3526,77 Monrovia Street,Sokoto,Rural,Rural,3,1,,,,functional,9,January
204,AmRu14641,AmRu14641224,1/6/2021 9:49,1,0,2,tap_in_home_broken,958,50 Nyama Choma Street,Amanzi,Rural,Rural,9,1,,,,non_functional,9,January
205,AmRu13013,AmRu13013224,1/6/2021 10:06,1,0,5,tap_in_home_broken,644,150 Cairo Road,Amanzi,Rural,Rural,9,1,,,,non_functional,10,January
206,KiRu27892,KiRu27892224,1/6/2021 10:11,1,0,12,tap_in_home,990,29 Nyerere Ndovu Avenue,Kilimani,Rural,Rural,10,1,,,,functional,10,January
207,KiRu25465,KiRu25465224,1/6/2021 10:15,1,0,5,well,232,40 Uhuru Square,Kilimani,Rural,Rural,1,1,Contaminated: Biological,0,495.898,functional,10,January
208,AkRu07262,AkRu07262224,1/6/2021 10:18,1,0,1,well,338,20 Ukingo Wa Jua Street,Akatsi,Rural,Rural,10,1,Contaminated: Chemical,8.1551,0,functional,10,January
209,AmRu13090,AmRu13090224,1/6/2021 10:19,1,0,46,tap_in_home_broken,698,106 Cairo Road,Amanzi,Rural,Rural,9,1,,,,non_functional,10,January
210,AmRu15831,AmRu15831224,1/6/2021 10:21,1,0,48,tap_in_home,360,50 African Queen Road,Amanzi,Rural,Rural,10,1,,,,functional,10,January
211,HaRu17749,HaRu17749224,1/6/2021 10:38,1,0,30,well,202,47 Tunis Road,Hawassa,Rural,Rural,2,1,Contaminated: Chemical,5.43926,0,functional,10,January
212,SoKo33407,SoKo33407224,1/6/2021 10:40,1,27,40,shared_tap,2454,140 Mlima Wa Hekima Street,Sokoto,Kofi,Urban,4,1,,,,functional,10,January
213,HaSe21277,HaSe21277224,1/6/2021 10:46,1,0,30,well,314,6 Afro Beat Road,Hawassa,Serowe,Urban,3,1,Clean,0.0391768,3.82E-05,functional,10,January
214,HaRu17367,HaRu17367224,1/6/2021 10:48,1,18,4,shared_tap,718,2 Rhodes Street,Hawassa,Rural,Rural,7,1,,,,functional,10,January
215,SoRu36167,SoRu36167224,1/6/2021 10:52,1,0,16,tap_in_home,396,6 Rabat Avenue,Sokoto,Rural,Rural,10,1,,,,functional,10,January
216,AkRu07933,AkRu07933224,1/6/2021 10:52,1,0,38,well,390,1 Maji Mema Street,Akatsi,Rural,Rural,1,1,Contaminated: Biological,0,262.668,functional,10,January
217,KiZu30889,KiZu30889224,1/6/2021 10:54,2,242,5,shared_tap,3360,150 Yaounde Street,Kilimani,Zuri,Urban,3,2,,,,partially_functional,10,January
218,HaDe16434,HaDe16434224,1/6/2021 10:57,1,0,24,well,308,142 Ndege Tambo Road,Hawassa,Deka,Urban,1,1,Contaminated: Biological,0,15.4936,functional,10,January
219,AkRu03750,AkRu03750224,1/6/2021 10:57,1,23,34,river,846,78 Lumumba Street,Akatsi,Rural,Rural,0,1,,,,non_functional,10,January
220,AkHa00744,AkHa00744224,1/6/2021 11:14,1,0,40,well,352,31 Mbube Avenue,Akatsi,Harare,Urban,3,1,Clean,0.0370928,7.17E-05,functional,11,January
221,AmRu14536,AmRu14536224,1/6/2021 11:17,1,167,34,shared_tap,1996,121 Desmond Tutu Road,Amanzi,Rural,Rural,3,1,,,,partially_functional,11,January
222,AkHa00657,AkHa00657224,1/6/2021 11:22,1,0,34,tap_in_home,826,17 Yvonne Chaka Street,Akatsi,Harare,Urban,10,1,,,,functional,11,January
223,HaRu19752,HaRu19752224,1/6/2021 11:25,6,39,40,shared_tap,542,18 Mlima Tazama Avenue,Hawassa,Rural,Rural,5,6,,,,partially_functional,11,January
224,AmRu13929,AmRu13929224,1/6/2021 11:31,1,0,40,tap_in_home_broken,518,52 Timbuktu Road,Amanzi,Rural,Rural,9,1,,,,non_functional,11,January
225,AkKi01036,AkKi01036224,1/6/2021 11:40,1,0,3,well,346,92 Tunis Street,Akatsi,Kintampo,Urban,2,1,Contaminated: Chemical,1.69538,0,functional,11,January
226,AkRu08868,AkRu08868224,1/6/2021 11:51,1,0,40,well,302,130 Ladysmith Black Street,Akatsi,Rural,Rural,3,1,Clean,0.088961,4.38E-05,functional,11,January
227,AmDa12147,AmDa12147224,1/6/2021 12:02,1,18,7,shared_tap,594,88 Mto Msafi Road,Amanzi,Dahabu,Urban,7,1,,,,functional,12,January
228,AkHa00545,AkHa00545224,1/6/2021 12:06,1,0,5,tap_in_home_broken,732,131 Yvonne Chaka Street,Akatsi,Harare,Urban,9,1,,,,non_functional,12,January
229,HaAm15937,HaAm15937224,1/6/2021 12:22,2,24,36,shared_tap,270,40 Garang Street,Hawassa,Amina,Urban,5,2,,,,functional,12,January
230,HaDe16565,HaDe16565224,1/6/2021 12:23,1,0,32,tap_in_home_broken,992,77 Yvonne Chaka Road,Hawassa,Deka,Urban,9,1,,,,non_functional,12,January
231,HaSe20883,HaSe20883224,1/6/2021 12:33,1,0,32,well,348,1 Pygmy Trail,Hawassa,Serowe,Urban,3,1,Clean,0.0732487,3.84E-06,functional,12,January
232,KiMr25211,KiMr25211224,1/6/2021 12:34,3,110,3,shared_tap,1380,147 Afrobeats Street,Kilimani,Mrembo,Urban,10,3,,,,partially_functional,12,January
233,SoRu37469,SoRu37469224,1/6/2021 12:36,1,0,5,well,196,124 Soko Soyinka Road,Sokoto,Rural,Rural,2,1,Contaminated: Chemical,4.78533,0,functional,12,January
234,AkRu06795,AkRu06795224,1/6/2021 12:58,1,0,30,well,330,22 Chakula Ramaphosa Drive,Akatsi,Rural,Rural,3,1,Clean,0.0834844,8.79E-05,functional,12,January
235,HaRu17787,HaRu17787224,1/6/2021 13:06,1,23,38,shared_tap,1626,105 Tunis Road,Hawassa,Rural,Rural,6,1,,,,functional,13,January
236,AkRu05768,AkRu05768224,1/6/2021 13:08,1,0,6,well,314,78 Ramaphosa Road,Akatsi,Rural,Rural,2,1,Contaminated: Chemical,9.43334,0,functional,13,January
237,HaSe21258,HaSe21258224,1/6/2021 13:15,1,0,2,tap_in_home_broken,556,37 Afro Beat Road,Hawassa,Serowe,Urban,9,1,,,,non_functional,13,January
238,KiMr24871,KiMr24871224,1/6/2021 13:24,1,0,14,well,248,2 Mlima Wa Matumaini Street,Kilimani,Mrembo,Urban,2,1,Contaminated: Chemical,5.9686,0,functional,13,January
239,SoRu37832,SoRu37832224,1/6/2021 13:50,1,0,36,well,288,61 Kuku Kenyatta Road,Sokoto,Rural,Rural,1,1,Contaminated: Biological,0,262.668,functional,13,January
240,AkRu07238,AkRu07238224,1/6/2021 13:55,1,0,3,well,214,122 Simba Tutu Street,Akatsi,Rural,Rural,3,1,Clean,0.0167354,2.79E-05,functional,13,January
241,AmRu13194,AmRu13194224,1/6/2021 14:00,1,0,12,tap_in_home,640,17 Hurghada Street,Amanzi,Rural,Rural,10,1,,,,functional,14,January
242,SoRu37861,SoRu37861224,1/6/2021 14:01,1,0,34,tap_in_home,628,103 Paka Dangote Street,Sokoto,Rural,Rural,10,1,,,,functional,14,January
243,KiRu29268,KiRu29268224,1/6/2021 14:17,1,0,12,well,302,87 Bahari Ya Faraja Road,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,3.61361,0,functional,14,January
244,KiRu30187,KiRu30187224,1/6/2021 14:21,1,0,10,well,386,178 Burna Boy Street,Kilimani,Rural,Rural,3,1,Clean,0.0116701,7.60E-05,functional,14,January
245,SoRu37843,SoRu37843224,1/6/2021 14:24,3,32,10,shared_tap,496,129 Kuku Kenyatta Road,Sokoto,Rural,Rural,5,3,,,,partially_functional,14,January
246,KiMr25057,KiMr25057224,1/6/2021 14:28,1,0,48,well,242,178 Afrobeats Street,Kilimani,Mrembo,Urban,1,1,Contaminated: Biological,0,267.371,functional,14,January
247,AkRu04348,AkRu04348224,1/6/2021 14:30,1,0,28,well,164,133 Asmara Street,Akatsi,Rural,Rural,3,1,Clean,0.0847516,9.61E-05,functional,14,January
248,SoMa33816,SoMa33816224,1/6/2021 14:31,1,0,32,tap_in_home,366,146 Cissé Road,Sokoto,Majengo,Urban,10,1,,,,functional,14,January
249,KiZu31261,KiZu31261224,1/6/2021 14:34,1,0,12,well,186,11 Conakry Street,Kilimani,Zuri,Urban,2,1,Contaminated: Chemical,4.98908,0,functional,14,January
250,HaRu19199,HaRu19199224,1/6/2021 14:45,1,0,30,well,210,179 Kiboko Nkrumah Lane,Hawassa,Rural,Rural,2,1,Contaminated: Chemical,4.43419,0,functional,14,January
251,KiRu29696,KiRu29696224,1/6/2021 14:47,1,0,1,well,270,148 Ziwa La Upendo Street,Kilimani,Rural,Rural,10,1,Contaminated: Chemical,8.21822,0,functional,14,January
252,SoRu35819,SoRu35819224,1/6/2021 14:54,1,240,42,shared_tap,3816,149 Mombasa Road,Sokoto,Rural,Rural,3,1,,,,partially_functional,14,January
253,KiRu27248,KiRu27248224,1/6/2021 14:59,6,94,26,shared_tap,2602,68 Maseru Road,Kilimani,Rural,Rural,3,6,,,,partially_functional,14,January
254,KiRu26106,KiRu26106224,1/6/2021 14:59,1,0,5,well,302,147 Nyerere Road,Kilimani,Rural,Rural,3,1,Clean,0.0743687,5.24E-05,functional,14,January
255,KiRu29941,KiRu29941224,1/6/2021 15:02,1,240,30,shared_tap,3944,37 Special Star Road,Kilimani,Rural,Rural,3,1,,,,partially_functional,15,January
256,KiRu27423,KiRu27423224,1/6/2021 15:05,1,0,30,well,296,55 Kaduna Road,Kilimani,Rural,Rural,1,1,Contaminated: Biological,0,21.7296,functional,15,January
257,KiRu27300,KiRu27300224,1/6/2021 15:10,1,25,24,shared_tap,2100,46 Bloemfontein Boulevard,Kilimani,Rural,Rural,5,1,,,,functional,15,January
258,AmAb09323,AmAb09323224,1/6/2021 15:21,1,0,36,tap_in_home,888,68 N'dour Avenue,Amanzi,Abidjan,Urban,10,1,,,,functional,15,January
259,AkRu03330,AkRu03330224,1/6/2021 15:28,1,27,34,shared_tap,2384,77 Savanna Street,Akatsi,Rural,Rural,4,1,,,,functional,15,January
260,HaRu18078,HaRu18078224,1/6/2021 15:35,1,0,2,well,348,27 Bamenda Boulevard,Hawassa,Rural,Rural,2,1,Contaminated: Chemical,1.83791,0,functional,15,January
261,AmDa11812,AmDa11812224,1/6/2021 15:40,1,40,8,shared_tap,238,51 Nyoka Achebe Street,Amanzi,Dahabu,Urban,5,1,,,,partially_functional,15,January
262,AkRu05911,AkRu05911224,1/6/2021 15:47,2,70,38,shared_tap,1694,92 Mbeki Street,Akatsi,Rural,Rural,3,2,,,,partially_functional,15,January
263,SoRu35008,SoRu35008224,1/6/2021 15:48,6,93,1,shared_tap,3746,55 Fennec Way,Sokoto,Rural,Rural,10,6,,,,partially_functional,15,January
264,KiZu31061,KiZu31061224,1/6/2021 15:49,1,0,34,tap_in_home_broken,648,100 Yaounde Street,Kilimani,Zuri,Urban,9,1,,,,non_functional,15,January
265,AmRu13762,AmRu13762224,1/6/2021 15:51,1,0,1,tap_in_home,960,51 Luanda Avenue,Amanzi,Rural,Rural,10,1,,,,functional,15,January
266,AkHa00555,AkHa00555224,1/6/2021 16:19,1,0,34,well,186,181 Yvonne Chaka Street,Akatsi,Harare,Urban,2,1,Contaminated: Chemical,4.77361,0,functional,16,January
267,KiIs24152,KiIs24152224,1/6/2021 16:40,1,0,26,well,266,109 Kiboko Senghor Road,Kilimani,Isiqalo,Urban,3,1,Clean,0.0570679,7.39E-05,functional,16,January
268,KiRu29471,KiRu29471224,1/6/2021 16:49,1,100,8,shared_tap,1068,152 Bahari Nyeupe Street,Kilimani,Rural,Rural,3,1,,,,partially_functional,16,January
269,AkRu08557,AkRu08557224,1/6/2021 18:55,2,48,1,shared_tap,1442,26 African Skies Street,Akatsi,Rural,Rural,10,2,,,,partially_functional,18,January
270,SoRu35819,SoRu35819224,1/7/2021 6:46,2,208,42,shared_tap,3816,149 Mombasa Road,Sokoto,Rural,Rural,3,2,,,,partially_functional,6,January
271,AkRu08557,AkRu08557224,1/7/2021 7:11,3,99,1,shared_tap,1442,26 African Skies Street,Akatsi,Rural,Rural,10,3,,,,partially_functional,7,January
272,AmDa11812,AmDa11812224,1/7/2021 7:31,2,31,8,shared_tap,238,51 Nyoka Achebe Street,Amanzi,Dahabu,Urban,5,2,,,,partially_functional,7,January
273,HaAm15937,HaAm15937224,1/7/2021 7:53,3,28,36,shared_tap,270,40 Garang Street,Hawassa,Amina,Urban,5,3,,,,functional,7,January
274,KiRu26190,KiRu26190224,1/7/2021 8:37,7,82,46,shared_tap,2050,110 Nyerere Road,Kilimani,Rural,Rural,3,7,,,,partially_functional,8,January
275,AkRu03181,AkRu03181224,1/7/2021 9:01,1,0,3,well,314,35 Kigali Place,Akatsi,Rural,Rural,2,1,Contaminated: Chemical,8.90527,0,functional,9,January
276,AmAb09112,AmAb09112224,1/7/2021 9:10,1,0,32,tap_in_home,494,28 Kinshasa Road,Amanzi,Abidjan,Urban,10,1,,,,functional,9,January
277,SoRu35782,SoRu35782224,1/7/2021 9:13,1,0,48,well,242,127 Mombasa Road,Sokoto,Rural,Rural,2,1,Contaminated: Chemical,1.17639,0,functional,9,January
278,KiRu25626,KiRu25626224,1/7/2021 9:14,1,0,30,tap_in_home_broken,716,26 Kitale Drive,Kilimani,Rural,Rural,9,1,,,,non_functional,9,January
279,SoBa31799,SoBa31799224,1/7/2021 9:16,1,0,28,well,208,132 Chura Usman Street,Sokoto,Bahari,Urban,1,1,Contaminated: Biological,0,12.1674,functional,9,January
280,AkRu06736,AkRu06736224,1/7/2021 9:17,1,0,12,tap_in_home,822,45 Mbuni Nyerere Avenue,Akatsi,Rural,Rural,10,1,,,,functional,9,January
281,SoKo33085,SoKo33085224,1/7/2021 9:18,1,0,10,well,286,18 Akili Parkway,Sokoto,Kofi,Urban,1,1,Contaminated: Biological,0,262.668,functional,9,January
282,SoRu36310,SoRu36310224,1/7/2021 9:20,1,0,40,tap_in_home_broken,874,139 Casablanca Road,Sokoto,Rural,Rural,9,1,,,,non_functional,9,January
283,KiMr25119,KiMr25119224,1/7/2021 9:21,1,0,7,tap_in_home_broken,422,152 Afrobeats Street,Kilimani,Mrembo,Urban,9,1,,,,non_functional,9,January
284,KiRu27509,KiRu27509224,1/7/2021 9:22,1,146,40,shared_tap,1698,47 Soyinka Boulevard,Kilimani,Rural,Rural,3,1,,,,partially_functional,9,January
285,AmDa11935,AmDa11935224,1/7/2021 9:42,1,0,7,tap_in_home,608,31 Nyoka Achebe Street,Amanzi,Dahabu,Urban,10,1,,,,functional,9,January
286,AkRu06489,AkRu06489224,1/7/2021 9:44,1,0,6,well,332,180 Popo Kamuzu Street,Akatsi,Rural,Rural,3,1,Clean,0.0897904,38.467,functional,9,January
287,KiRu29471,KiRu29471224,1/7/2021 9:48,2,85,8,shared_tap,1068,152 Bahari Nyeupe Street,Kilimani,Rural,Rural,3,2,,,,partially_functional,9,January
288,AkLu02252,AkLu02252224,1/7/2021 9:53,1,0,18,tap_in_home,672,50 Okonjo-Iweala Street,Akatsi,Lusaka,Urban,10,1,,,,functional,9,January
289,AkRu05911,AkRu05911224,1/7/2021 10:02,3,104,38,shared_tap,1694,92 Mbeki Street,Akatsi,Rural,Rural,3,3,,,,partially_functional,10,January
290,AkRu06588,AkRu06588224,1/7/2021 10:03,1,0,48,well,206,149 Popo Kamuzu Street,Akatsi,Rural,Rural,3,1,Clean,0.082105,4.02E-05,functional,10,January
291,AmPw12284,AmPw12284224,1/7/2021 10:08,1,0,42,tap_in_home_broken,538,19 Zuri Place,Amanzi,Pwani,Urban,10,1,,,,non_functional,10,January
292,KiRu27553,KiRu27553224,1/7/2021 10:10,1,0,10,well,282,68 Amanpour Avenue,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,1.01623,0,functional,10,January
293,AmAs10336,AmAs10336224,1/7/2021 10:12,1,114,46,shared_tap,1260,136 Eto'o Street,Amanzi,Asmara,Urban,10,1,,,,partially_functional,10,January
294,SoRu36464,SoRu36464224,1/7/2021 10:15,1,0,1,well,322,124 Nkrumah Road,Sokoto,Rural,Rural,3,1,Clean,0.0231531,6.37E-05,functional,10,January
295,AkKi01340,AkKi01340224,1/7/2021 10:32,1,0,30,well,196,21 Zambezi Street,Akatsi,Kintampo,Urban,2,1,Contaminated: Chemical,6.21727,0,functional,10,January
296,HaRu17566,HaRu17566224,1/7/2021 10:49,1,0,34,tap_in_home_broken,484,15 Constantine Road,Hawassa,Rural,Rural,9,1,,,,non_functional,10,January
297,KiRu25367,KiRu25367224,1/7/2021 11:04,1,0,44,tap_in_home,774,124 Mwanza Street,Kilimani,Rural,Rural,10,1,,,,functional,11,January
298,AmAm09372,AmAm09372224,1/7/2021 11:12,1,0,24,tap_in_home_broken,416,58 Zambezi Way,Amanzi,Amina,Urban,9,1,,,,non_functional,11,January
299,AmAm09503,AmAm09503224,1/7/2021 11:13,1,0,8,tap_in_home_broken,538,107 Lumumba Lane,Amanzi,Amina,Urban,9,1,,,,non_functional,11,January
300,SoCh31936,SoCh31936224,1/7/2021 11:19,1,0,10,tap_in_home,960,116 Bamako Road,Sokoto,Cheche,Urban,10,1,,,,functional,11,January
301,AkRu03495,AkRu03495224,1/7/2021 11:21,1,135,1,shared_tap,1550,75 Koinange Street,Akatsi,Rural,Rural,10,1,,,,partially_functional,11,January
302,SoRu35868,SoRu35868224,1/7/2021 11:32,1,0,30,well,324,145 Mombasa Road,Sokoto,Rural,Rural,1,1,Contaminated: Biological,0,262.668,functional,11,January
303,KiRu27574,KiRu27574224,1/7/2021 11:41,1,0,8,well,250,57 Amanpour Avenue,Kilimani,Rural,Rural,3,1,Clean,0.0356204,9.80E-05,functional,11,January
304,KiRu26516,KiRu26516224,1/7/2021 11:42,1,0,12,well,162,32 Alexandria Avenue,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,3.30184,0,functional,11,January
305,AkRu04804,AkRu04804224,1/7/2021 11:50,1,0,34,well,296,13 Giza Street,Akatsi,Rural,Rural,3,1,Clean,0.0716538,9.89E-05,functional,11,January
306,SoKo33269,SoKo33269224,1/7/2021 11:50,1,0,8,tap_in_home,484,25 Njovu Biko Drive,Sokoto,Kofi,Urban,10,1,,,,functional,11,January
307,HaRu19752,HaRu19752224,1/7/2021 12:03,7,28,40,shared_tap,542,18 Mlima Tazama Avenue,Hawassa,Rural,Rural,5,7,,,,functional,12,January
308,KiRu29881,KiRu29881224,1/7/2021 12:08,1,0,28,well,258,71 Special Star Road,Kilimani,Rural,Rural,3,1,Clean,0.0739334,5.75E-07,functional,12,January
309,SoIl32599,SoIl32599224,1/7/2021 12:11,1,0,30,tap_in_home,912,63 Pwani Mchangani Road,Sokoto,Ilanga,Urban,10,1,,,,functional,12,January
310,AmRu14536,AmRu14536224,1/7/2021 12:12,2,118,34,shared_tap,1996,121 Desmond Tutu Road,Amanzi,Rural,Rural,3,2,,,,partially_functional,12,January
311,KiRu27248,KiRu27248224,1/7/2021 12:13,7,229,26,shared_tap,2602,68 Maseru Road,Kilimani,Rural,Rural,3,7,,,,partially_functional,12,January
