record_id,location_id,source_id,time_of_record,visit_count_x,time_in_queue,assigned_employee_id,type_of_water_source,number_of_people_served,address,province_name,town_name,location_type,subjective_quality_score,results,pollutant_ppm,biological,functionality_status,hour,month,year
60322,BUWE00176,BUWE00176224,1/9/2022 14:29,2,367,46,well,45838,Ndivisi,Bungoma,Webuye East,Rural,,Contaminated: Chemical,,,partially_functional,,,
60323,BUKA00177,BUKA00177224,2/9/2024 18:59,5,148,28,tap_in_home,51911,Kabuchai/Chwele,Bungoma,Kabuchai,Urban,,,,,functional,,,
60324,BUSI00178,BUSI00178224,2/4/2025 17:44,2,261,32,shared_taps,45444,Malakisi/South Kulisiru,Bungoma,Sirisia,Urban,,,,,functional,,,
60325,BUSI00179,BUSI00179224,10/5/2024 9:38,5,491,2,shared_taps,53524,Lwandanyi,Bungoma,Sirisia,Urban,,,,,functional,,,
60326,BUTE00180,BUTE00180224,7/19/2024 18:36,4,190,38,well,29775,Ang'Urai North,Busia,Teso North,Urban,,Clean,,,partially_functional,,,
60327,BUTE00181,BUTE00181224,11/22/2022 18:17,1,460,20,shared_taps,20245,Ang'Urai East,Busia,Teso North,Urban,,,,,partially_functional,,,
60328,BUSI00182,BUSI00182224,1/26/2024 18:11,5,379,9,tap_in_home,37353,Namwela,Bungoma,Sirisia,Rural,,,,,partially_functional,,,
60329,BUKA00183,BUKA00183224,8/5/2024 14:22,5,295,42,shared_taps,55756,Mukuyuni,Bungoma,Kabuchai,Rural,,,,,functional,,,
60330,BUKI00184,BUKI00184224,7/1/2022 19:06,4,223,14,tap_in_home_broken,35249,Kimilili,Bungoma,Kimilili,Urban,,,,,functional,,,
60331,BUKI00185,BUKI00185224,11/5/2024 16:17,2,408,6,tap_in_home,40195,Kibingei,Bungoma,Kimilili,Rural,,,,,functional,,,
60332,BUKI00186,BUKI00186224,9/3/2025 10:09,5,475,11,shared_taps,31802,Maeni,Bungoma,Kimilili,Rural,,,,,functional,,,
60333,BUKI00187,BUKI00187224,3/4/2025 7:42,4,36,23,tap_in_home_broken,50330,Kamukuywa,Bungoma,Kimilili,Urban,,,,,functional,,,
60334,BUMT00188,BUMT00188224,3/20/2023 19:59,4,285,28,shared_taps,35843,Chesikaki,Bungoma,Mt. Elgon,Urban,,,,,functional,,,
60335,BUMT00189,BUMT00189224,5/22/2025 6:02,5,298,36,well,37774,Kapkateny,Bungoma,Mt. Elgon,Rural,,Clean,,,,,,
60336,BUMT00190,BUMT00190224,9/27/2024 13:01,4,269,38,river,39423,Cheptais,Bungoma,Mt. Elgon,Rural,,,,,,,,
60337,BUMT00191,BUMT00191224,11/25/2025 19:24,5,227,42,river,40084,Elgon,Bungoma,Mt. Elgon,Rural,,,,,,,,
60338,BUMT00192,BUMT00192224,10/5/2022 15:58,4,68,26,tap_in_home,36833,Chepyuk,Bungoma,Mt. Elgon,Urban,,,,,,,,
60339,BUMT00193,BUMT00193224,11/26/2022 16:21,4,385,31,tap_in_home_broken,40997,Kaptama,Bungoma,Mt. Elgon,Urban,,,,,,,,
60340,BUBU00194,BUBU00194224,5/7/2022 9:26,1,326,35,river,29301,West Bukusu,Bungoma,Bumula,Rural,,,,,functional,,,
60341,BUBU00195,BUBU00195224,8/3/2022 7:28,1,431,5,river,49450,Kimaeti,Bungoma,Bumula,Rural,,,,,functional,,,
60342,BUWE00196,BUWE00196224,7/28/2024 10:35,5,377,11,well,30909,Matulo,Bungoma,Webute West,Rural,,Clean,,,functional,,,
60343,TUTU00197,TUTU00197224,5/19/2023 19:55,5,297,13,tap_in_home_broken,20055,Kalobeyei,Turkana,Turkana West,Rural,,,,,,,,
60344,KWKI00198,KWKI00198224,6/11/2025 7:32,3,429,36,tap_in_home,54349,Ndavaya,Kwale,Kinango,Urban,,,,,,,,
60345,KWKI00199,KWKI00199224,6/9/2024 16:16,1,491,29,well,31279,Puma,Kwale,Kinango,Rural,,Contaminated: Chemical,,,,,,
60346,KWLU00200,KWLU00200224,1/24/2025 17:01,1,339,10,well,46193,Mwereni,Kwale,Lungalunga,Rural,,Contaminated: Chemical,,,,,,
60347,KWLU00201,KWLU00201224,1/6/2024 16:02,1,65,14,tap_in_home_broken,52642,Vanga,Kwale,Lungalunga,Urban,,,,,,,,
60348,KWLU00202,KWLU00202224,1/26/2023 19:40,2,432,19,shared_taps,58001,Dzombo,Kwale,Lungalunga,Urban,,,,,,,,
60349,KWMA00203,KWMA00203224,12/15/2024 10:15,4,393,48,tap_in_home,44859,Mkongani,Kwale,Matuga,Urban,,,,,,,,
60350,KWMA00204,KWMA00204224,1/18/2024 10:11,3,246,32,tap_in_home,31096,Kubo South,Kwale,Matuga,Rural,,,,,,,,
60351,KWLU00205,KWLU00205224,2/28/2023 17:49,4,60,21,shared_taps,68463,Pongwe/Kikoneni,Kwale,Lungalunga,Rural,,,,,,,,
60352,KWKI00206,KWKI00206224,3/22/2022 6:57,3,331,27,river,108214,Kinango,Kwale,Kinango,Rural,,,,,,,,
60353,KWMS00207,KWMS00207224,3/8/2022 16:34,3,291,39,tap_in_home_broken,58224,Ramisi,Kwale,Msambweni,Rural,,,,,,,,
60354,KWMS00208,KWMS00208224,7/10/2022 15:44,3,89,19,shared_taps,31507,Ukunda,Kwale,Msambweni,Rural,,,,,,,,
60355,KWMA00209,KWMA00209224,8/24/2023 9:38,4,126,24,tap_in_home_broken,34523,Tiwi,Kwale,Matuga,Urban,,,,,,,,
60356,KWMA00210,KWMA00210224,8/1/2023 11:25,5,344,30,shared_taps,33120,Waa,Kwale,Matuga,Rural,,,,,,,,
60357,MOLI00211,MOLI00211224,6/16/2023 15:37,3,538,23,well,29911,Shika Adabu,Mombasa,Likoni,Rural,,Contaminated:Biological,,,,,,
60358,KIKI00212,KIKI00212224,1/16/2024 13:51,1,164,7,shared_taps,31686,Shimo La Tewa,Kilifi,Kilifi South,Rural,,,,,functional,,,
60359,KIKI00213,KIKI00213224,2/21/2023 5:27,1,331,32,well,58582,Mtepeni,Kilifi,Kilifi South,Urban,,Contaminated:Biological,,,functional,,,
60360,TATA00214,TATA00214224,6/4/2022 7:40,5,220,24,well,36729,Mboghoni,Taita Taveta,Taveta,Rural,,Clean,,,,,,
60361,TATA00215,TATA00215224,12/4/2025 18:56,5,1,21,well,13500,Mahoo,Taita Taveta,Taveta,Rural,,Clean,,,,,,
60362,TATA00216,TATA00216224,12/10/2024 18:55,4,467,17,river,8446,Bomani,Taita Taveta,Taveta,Rural,,,,,,,,
60363,MOKI00217,MOKI00217224,2/3/2022 9:15,4,458,45,well,23595,Junda,Mombasa,Kisauni,Rural,,Contaminated: Chemical,,,,,,
60364,MOKI00218,MOKI00218224,3/4/2023 19:48,5,135,35,shared_taps,0,Mjambere,Mombasa,Kisauni,Rural,,,,,,,,
60365,MOKI00219,MOKI00219224,12/26/2025 5:18,4,179,0,shared_taps,45354,Bamburi,Mombasa,Kisauni,Rural,,,,,,,,
60366,MOKI00220,MOKI00220224,4/22/2023 12:19,4,444,1,shared_taps,0,Magogoni,Mombasa,Kisauni,Urban,,,,,,,,
60367,MOKI00221,MOKI00221224,4/11/2024 15:07,1,271,17,river,19912,Mtopanga,Mombasa,Kisauni,Urban,,,,,,,,
60368,MONY00222,MONY00222224,2/21/2022 14:43,1,149,28,well,0,Frere Town,Mombasa,Nyali,Rural,,Contaminated: Chemical,,,,,,
60369,MONY00223,MONY00223224,12/26/2025 17:06,3,311,34,tap_in_home_broken,0,Kadzandani,Mombasa,Nyali,Urban,,,,,,,,
60370,MOKI00224,MOKI00224224,2/17/2024 12:40,2,296,43,well,53736,Shanzu,Mombasa,Kisauni,Rural,,Contaminated: Chemical,,,,,,
60371,KIKI00225,KIKI00225224,5/23/2022 11:32,1,287,46,river,47618,Junju,Kilifi,Kilifi South,Rural,,,,,,,,
60372,KIKI00226,KIKI00226224,10/10/2025 15:14,2,183,37,tap_in_home_broken,43572,Kibarani,Kilifi,Kilifi North,Urban,,,,,,,,
60373,KIKI00227,KIKI00227224,1/4/2022 12:57,3,43,13,tap_in_home,49474,Mnarani,Kilifi,Kilifi North,Urban,,,,,,,,
60374,KIKI00228,KIKI00228224,5/19/2025 8:11,2,385,43,tap_in_home_broken,54107,Matsangoni,Kilifi,Kilifi North,Urban,,,,,,,,
60375,KIKI00229,KIKI00229224,1/25/2023 9:37,4,475,21,shared_taps,4274,Sokoni,Kilifi,Kilifi North,Urban,,,,,,,,
60376,KIKI00230,KIKI00230224,2/15/2023 17:53,1,178,40,tap_in_home_broken,48853,Tezo,Kilifi,Kilifi North,Urban,,,,,,,,
60377,KIKI00231,KIKI00231224,7/8/2023 12:21,5,469,7,shared_taps,68596,Dabaso,Kilifi,Kilifi North,Rural,,,,,,,,
60378,KIKI00232,KIKI00232224,4/28/2025 6:38,1,3,26,shared_taps,24369,Watamu,Kilifi,Kilifi North,Urban,,,,,,,,
60379,KIMA00233,KIMA00233224,2/28/2023 5:47,3,10,38,tap_in_home_broken,43961,Malindi Town,Kilifi,Malindi,Urban,,,,,,,,
60380,MOKI00234,MOKI00234224,12/12/2025 6:25,1,457,23,tap_in_home_broken,16923,Mwakirunge,Mombasa,Kisauni,Rural,,,,,,,,
60381,MOJO00235,MOJO00235224,5/25/2025 11:25,1,248,40,river,2969,Mikindani,Mombasa,Jomvu,Rural,,,,,,,,
60382,MOCH00236,MOCH00236224,9/9/2022 7:00,3,494,43,river,0,Chaani,Mombasa,Changamwe,Rural,,,,,,,,
60383,MOCH00237,MOCH00237224,8/13/2025 17:48,2,30,38,shared_taps,0,Kipevu,Mombasa,Changamwe,Urban,,,,,,,,
60384,MOLI00238,MOLI00238224,3/25/2022 10:30,4,145,46,river,0,Likoni,Mombasa,Likoni,Rural,,,,,,,,
60385,MOLI00239,MOLI00239224,12/19/2023 15:53,1,272,18,tap_in_home_broken,17858,Timbwani,Mombasa,Likoni,Urban,,,,,,,,
60386,MOMV00240,MOMV00240224,10/21/2022 16:09,4,54,28,shared_taps,0,Shimanzi/Ganjoni,Mombasa,Mvita,Urban,,,,,,,,
60387,MOLI00241,MOLI00241224,4/4/2024 13:16,5,501,24,shared_taps,0,Bofu,Mombasa,Likoni,Rural,,,,,,,,
60388,KIKI00242,KIKI00242224,1/24/2023 11:14,1,65,13,tap_in_home_broken,35876,Mwarakaya,Kilifi,Kilifi South,Rural,,,,,,,,
60389,MOMV00243,MOMV00243224,5/11/2024 13:19,5,498,35,well,0,Majengo,Mombasa,Mvita,Rural,,Clean,,,,,,
60390,MOMV00244,MOMV00244224,5/26/2025 7:19,2,50,14,tap_in_home_broken,0,Tudor,Mombasa,Mvita,Urban,,,,,,,,
60391,KIKI00245,KIKI00245224,4/10/2022 7:42,1,523,14,tap_in_home,41998,Chasimba,Kilifi,Kilifi South,Urban,,,,,,,,
60392,MOMV00246,MOMV00246224,10/14/2025 14:45,4,8,47,tap_in_home_broken,0,Tononoka,Mombasa,Mvita,Urban,,,,,,,,
60393,MOMV00247,MOMV00247224,10/20/2025 12:20,3,224,31,tap_in_home,1454,Mji Wa Kale/Makadara,Mombasa,Mvita,Rural,,,,,,,,
60394,MONY00248,MONY00248224,8/28/2022 19:59,2,470,37,shared_taps,0,Kongowea,Mombasa,Nyali,Urban,,,,,,,,
60395,MONY00249,MONY00249224,7/5/2025 14:52,1,262,45,well,1362,Mkomani,Mombasa,Nyali,Rural,,Contaminated: Chemical,,,,,,
60396,MONY00250,MONY00250224,9/24/2023 5:55,3,118,41,shared_taps,0,Ziwa La Ng'Ombe,Mombasa,Nyali,Urban,,,,,,,,
60397,KIRA00251,KIRA00251224,12/10/2023 16:02,1,421,45,shared_taps,23681,Kambe/Ribe,Kilifi,Rabai,Urban,,,,,,,,
60398,TATA00252,TATA00252224,8/8/2023 12:27,1,146,41,tap_in_home,13746,Mata,Taita Taveta,Taveta,Rural,,,,,,,,
60399,TAMW00253,TAMW00253224,8/15/2023 11:58,5,351,16,river,21787,Chawia,Taita Taveta,Mwatate,Rural,,,,,,,,
60400,TAMW00254,TAMW00254224,9/12/2022 14:51,5,210,18,shared_taps,22197,Bura,Taita Taveta,Mwatate,Rural,,,,,,,,
60401,TAWU00255,TAWU00255224,7/17/2025 17:32,5,437,48,river,15775,Mwanda/Mgange,Taita Taveta,Wundanyi,Rural,,,,,,,,
60402,TAWU00256,TAWU00256224,8/11/2024 10:41,2,96,2,tap_in_home_broken,10453,Werugha,Taita Taveta,Wundanyi,Urban,,,,,,,,
60403,TAWU00257,TAWU00257224,8/4/2023 10:07,3,155,6,shared_taps,23005,Wundanyi/Mbale,Taita Taveta,Wundanyi,Urban,,,,,,,,
60404,TAMW00258,TAMW00258224,3/24/2022 14:24,2,523,6,tap_in_home_broken,16658,Wusi/Kishamba,Taita Taveta,Mwatate,Urban,,,,,,,,
60405,TAMW00259,TAMW00259224,3/4/2024 6:15,4,195,23,shared_taps,14555,Mwatate,Taita Taveta,Mwatate,Urban,,,,,,,,
60406,TAMW00260,TAMW00260224,11/5/2024 7:20,5,70,13,well,15345,Rong'E,Taita Taveta,Mwatate,Rural,,Clean,,,,,,
60407,TAVO00261,TAVO00261224,12/21/2024 13:53,4,478,13,well,19033,Sagalla,Taita Taveta,Voi,Urban,,Contaminated: Chemical,,,,,,
60408,TAVO00262,TAVO00262224,10/22/2025 7:50,3,509,27,river,17411,Kasigau,Taita Taveta,Voi,Rural,,,,,,,,
60409,TAVO00263,TAVO00263224,11/4/2025 5:53,3,211,26,well,30877,Kaloleni,Taita Taveta,Voi,Rural,,Contaminated:Biological,,,,,,
60410,TAVO00264,TAVO00264224,8/9/2022 17:54,2,220,21,tap_in_home,12589,Marungu,Taita Taveta,Voi,Urban,,,,,,,,
60411,KWKI00265,KWKI00265224,10/4/2024 16:51,3,83,3,river,52469,Mackinnon Road,Kwale,Kinango,Rural,,,,,,,,
60412,KIGA00266,KIGA00266224,12/21/2025 10:24,2,16,44,tap_in_home,49603,Bamba,Kilifi,Ganze,Rural,,,,,unknown,,,
60413,KWKI00267,KWKI00267224,7/19/2023 12:26,5,136,34,well,51579,Chengoni/Samburu,Kwale,Kinango,Rural,,Contaminated:Biological,,,,,,
60414,KWKI00268,KWKI00268224,1/20/2022 13:51,1,444,11,tap_in_home,53714,Mwavumbo,Kwale,Kinango,Urban,,,,,,,,
60415,KIKA00269,KIKA00269224,10/13/2023 12:13,3,31,19,river,50939,Kayafungo,Kilifi,Kaloleni,Rural,,,,,,,,
60416,KIKA00270,KIKA00270224,12/21/2022 6:23,2,200,27,tap_in_home_broken,61131,Mariakani,Kilifi,Kaloleni,Rural,,,,,,,,
60417,KIGA00271,KIGA00271224,2/16/2022 5:12,1,109,22,shared_taps,39311,Ganze,Kilifi,Ganze,Rural,,,,,,,,
60418,KIGA00272,KIGA00272224,3/17/2024 7:28,5,512,29,tap_in_home_broken,56942,Sokoke,Kilifi,Ganze,Rural,,,,,,,,
60419,KIKA00273,KIKA00273224,3/8/2022 7:03,2,154,24,shared_taps,29492,Mwanamwinga,Kilifi,Kaloleni,Rural,,,,,,,,
60420,KIRA00274,KIRA00274224,2/24/2022 12:52,1,452,34,shared_taps,30953,Ruruma,Kilifi,Rabai,Rural,,,,,,,,
60421,MOJO00275,MOJO00275224,2/3/2022 12:56,3,70,46,river,4250,Miritini,Mombasa,Jomvu,Rural,,,,,,,,
60422,KIGA00276,KIGA00276224,9/12/2024 12:01,3,189,42,well,29349,Jaribuni,Kilifi,Ganze,Rural,,Contaminated:Biological,,,,,,
60423,MOJO00277,MOJO00277224,4/21/2025 8:17,2,278,28,shared_taps,8601,Jomvu Kuu,Mombasa,Jomvu,Rural,,,,,,,,
60424,KIKA00278,KIKA00278224,9/25/2022 17:32,2,498,48,tap_in_home_broken,75036,Kaloleni,Kilifi,Kaloleni,Urban,,,,,,,,
60425,MOCH00279,MOCH00279224,11/14/2024 19:17,1,14,17,well,7377,Airport,Mombasa,Changamwe,Rural,,Contaminated: Chemical,,,,,,
60426,KIRA00280,KIRA00280224,11/11/2023 5:20,3,103,15,shared_taps,21706,Mwawesa,Kilifi,Rabai,Urban,,,,,,,,
60427,MOCH00281,MOCH00281224,6/7/2023 6:46,4,214,25,shared_taps,0,Changamwe,Mombasa,Changamwe,Rural,,,,,,,,
60428,MOCH00282,MOCH00282224,8/1/2025 19:14,1,26,27,well,109,Port Reitz,Mombasa,Changamwe,Rural,,Contaminated: Chemical,,,,,,
60429,KIRA00283,KIRA00283224,2/23/2025 13:58,1,330,24,river,57556,Rabai/Kisurutini,Kilifi,Rabai,Urban,,,,,,,,
60430,MOLI00284,MOLI00284224,1/28/2024 14:01,3,457,11,shared_taps,11409,Mtongwe,Mombasa,Likoni,Urban,,,,,,,,
60431,KIKI00285,KIKI00285224,12/11/2025 16:59,1,335,3,shared_taps,40598,Athi,Kitui,Kitui South,Rural,,,,,functional,,,
60432,MAKI00286,MAKI00286224,9/25/2024 5:51,1,228,30,well,43241,Mtito Andei,Makueni,Kibwezi East,Rural,,Clean,,,partially_functional,,,
60433,MAKI00287,MAKI00287224,6/14/2023 9:25,3,178,1,tap_in_home,39537,Ivingoni/Nzambani,Makueni,Kibwezi East,Urban,,,,,partially_functional,,,
60434,MAKI00288,MAKI00288224,4/18/2022 10:07,2,152,18,river,41324,Thange,Makueni,Kibwezi East,Rural,,,,,partially_functional,,,
60435,MAKI00289,MAKI00289224,8/9/2025 12:39,3,71,14,shared_taps,37716,Masongaleni,Makueni,Kibwezi East,Rural,,,,,partially_functional,,,
60436,MAKI00290,MAKI00290224,6/12/2023 11:20,1,54,0,well,40751,Nguumo,Makueni,Kibwezi West,Rural,,Contaminated: Chemical,,,partially_functional,,,
60437,KIKI00291,KIKI00291224,5/9/2024 15:58,3,124,37,well,33969,Ikutha,Kitui,Kitui South,Rural,,Contaminated:Biological,,,functional,,,
60438,MAKI00292,MAKI00292224,11/5/2025 7:50,1,179,17,well,54704,Makindu,Makueni,Kibwezi West,Urban,,Clean,,,partially_functional,,,
60439,MAKI00293,MAKI00293224,8/21/2025 6:49,2,235,11,tap_in_home,32413,Kikumbulyu South,Makueni,Kibwezi West,Urban,,,,,partially_functional,,,
60440,KIKI00294,KIKI00294224,5/4/2023 16:35,1,213,26,shared_taps,31362,Mutha,Kitui,Kitui South,Urban,,,,,functional,,,
60441,MAKI00295,MAKI00295224,10/11/2022 6:34,2,226,28,tap_in_home_broken,25709,Kikumbulyu North,Makueni,Kibwezi West,Rural,,,,,partially_functional,,,
60442,KIKI00296,KIKI00296224,12/19/2025 5:16,3,172,28,shared_taps,21332,Kanziko,Kitui,Kitui South,Rural,,,,,unknown,,,
60443,MAMA00297,MAMA00297224,4/6/2024 19:15,2,516,2,tap_in_home,25102,Kitise/Kithuki,Makueni,Makueni,Urban,,,,,partially_functional,,,
60444,MAMA00298,MAMA00298224,11/28/2023 18:37,2,523,23,shared_taps,36562,Kathonzweni,Makueni,Makueni,Rural,,,,,partially_functional,,,
60445,KIKI00299,KIKI00299224,8/22/2024 15:32,4,96,33,river,28468,Mutomo,Kitui,Kitui South,Rural,,,,,unknown,,,
60446,KIKI00300,KIKI00300224,7/2/2023 18:40,3,261,23,tap_in_home_broken,29741,Kanyangi,Kitui,Kitui Rural,Urban,,,,,,,,
60447,KIKI00301,KIKI00301224,4/8/2025 8:52,5,485,38,shared_taps,54733,Ikanga/Kyatune,Kitui,Kitui South,Urban,,,,,unknown,,,
60448,KIKI00302,KIKI00302224,12/11/2022 10:02,2,418,15,river,29370,Voo/Kyamatu,Kitui,Kitui East,Rural,,,,,,,,
60449,KIKI00303,KIKI00303224,10/1/2024 13:22,5,533,26,shared_taps,30541,Kisasi,Kitui,Kitui Rural,Urban,,,,,,,,
60450,KIKI00304,KIKI00304224,3/12/2023 11:08,2,121,1,tap_in_home,38074,Mulango,Kitui,Kitui Rural,Urban,,,,,,,,
60451,KIKI00305,KIKI00305224,1/21/2025 12:15,1,455,2,shared_taps,26182,Mbitini,Kitui,Kitui Rural,Urban,,,,,,,,
60452,KIKI00306,KIKI00306224,6/26/2025 8:22,1,111,30,tap_in_home,20089,Chuluni,Kitui,Kitui East,Urban,,,,,,,,
60453,KIKI00307,KIKI00307224,3/14/2025 8:58,5,147,27,shared_taps,35216,Kyangwithya West,Kitui,Kitui Central,Urban,,,,,,,,
60454,KIKI00308,KIKI00308224,2/24/2022 17:08,1,395,15,shared_taps,26734,Zombe/Mwitika,Kitui,Kitui East,Urban,,,,,,,,
60455,KIKI00309,KIKI00309224,6/22/2022 17:39,2,380,46,shared_taps,28172,Nzambani,Kitui,Kitui East,Urban,,,,,,,,
60456,MAYA00310,MAYA00310224,7/14/2024 6:46,4,214,26,shared_taps,28858,Katangi,Machakos,Yatta,Urban,,,,,,,,
60457,KIKI00311,KIKI00311224,7/7/2023 12:56,3,287,18,river,15893,Endau/Malalani,Kitui,Kitui East,Rural,,,,,,,,
60458,KIKI00312,KIKI00312224,4/5/2024 19:44,1,160,10,well,24041,Mutito/Kaliku,Kitui,Kitui East,Rural,,Contaminated: Chemical,,,,,,
60459,KIKI00313,KIKI00313224,6/17/2025 7:57,4,240,39,well,27126,Township,Kitui,Kitui Central,Rural,,Contaminated:Biological,,,,,,
60460,KIKI00314,KIKI00314224,10/1/2022 8:31,3,87,15,shared_taps,40607,Kyangwithya East,Kitui,Kitui Central,Urban,,,,,,,,
60461,KIKI00315,KIKI00315224,8/3/2024 5:20,2,7,6,river,28677,Miambani,Kitui,Kitui Central,Rural,,,,,,,,
60462,KIKI00316,KIKI00316224,11/9/2023 17:22,2,220,20,tap_in_home,22046,Kwa Mutonga/Kithumula,Kitui,Kitui West,Urban,,,,,,,,
60463,KIKI00317,KIKI00317224,10/21/2024 16:39,2,55,27,tap_in_home,28900,Matinyani,Kitui,Kitui West,Rural,,,,,,,,
60464,KIKI00318,KIKI00318224,8/2/2023 18:57,2,211,29,river,30541,Kauwi,Kitui,Kitui West,Rural,,,,,,,,
60465,KIKI00319,KIKI00319224,2/9/2022 17:35,1,99,5,shared_taps,44423,Mutonguni,Kitui,Kitui West,Rural,,,,,,,,
60466,GAIJ00320,GAIJ00320224,12/27/2022 18:50,1,386,47,river,54152,Ijara,Garissa,Ijara,Rural,,,,,,,,
60467,MAMA00321,MAMA00321224,2/23/2022 6:45,4,248,1,tap_in_home_broken,26694,Mavindini,Makueni,Makueni,Rural,,,,,partially_functional,,,
60468,MAMB00322,MAMB00322224,6/20/2025 12:42,2,327,35,river,33759,Kalawa,Makueni,Mbooni,Rural,,,,,partially_functional,,,
60469,MAMW00323,MAMW00323224,4/20/2023 17:27,5,247,26,well,22973,Kibauni,Machakos,Mwala,Rural,,Clean,,,partially_functional,,,
60470,TATA00324,TATA00324224,5/5/2022 9:51,2,458,12,shared_taps,28000,Chala,Taita Taveta,Taveta,Urban,,,,,functional,,,
60471,TAVO00325,TAVO00325224,8/26/2025 17:24,1,41,12,tap_in_home,37142,Mbololo,Taita Taveta,Voi,Urban,,,,,,,,
60472,TAVO00326,TAVO00326224,4/11/2024 16:07,5,373,29,tap_in_home_broken,13778,Ngolia,Taita Taveta,Voi,Urban,,,,,functional,,,
60473,TAWU00327,TAWU00327224,5/18/2024 11:14,3,165,0,shared_taps,18256,Wumingu/Kishushe,Taita Taveta,Wundanyi,Urban,,,,,,,,
60474,KIMA00328,KIMA00328224,1/28/2022 10:06,4,166,14,tap_in_home,59050,Adu,Kilifi,Magarini,Urban,,,,,,,,
60475,KIMA00329,KIMA00329224,10/16/2023 8:22,5,404,35,well,65126,Marafa,Kilifi,Magarini,Urban,,Clean,,,,,,
60476,GAGA00330,GAGA00330224,2/26/2024 19:21,4,234,7,tap_in_home,23162,Iftin,Garissa,Garissa Township,Urban,,,,,,,,
60477,KIMA00331,KIMA00331224,5/5/2022 10:17,4,294,3,shared_taps,27251,Jilore,Kilifi,Malindi,Urban,,,,,,,,
60478,KIMA00332,KIMA00332224,11/8/2023 7:06,5,168,12,well,40035,Garashi,Kilifi,Magarini,Rural,,Contaminated:Biological,,,,,,
60479,GAFA00333,GAFA00333224,11/12/2025 15:20,4,339,6,shared_taps,11870,Nanighi,Garissa,Fafi,Rural,,,,,functional,,,
60480,GAFA00334,GAFA00334224,2/13/2022 18:43,3,164,42,river,4713,Fafi,Garissa,Fafi,Rural,,,,,,,,
60481,KIMA00335,KIMA00335224,7/18/2025 9:08,2,89,27,well,22806,Kakuyuni,Kilifi,Malindi,Rural,,Clean,,,,,,
60482,GAFA00336,GAFA00336224,12/28/2024 13:51,5,503,10,tap_in_home,71784,Bura,Garissa,Fafi,Urban,,,,,,,,
60483,KIMA00337,KIMA00337224,6/1/2025 7:19,2,435,42,river,45999,Gongoni,Kilifi,Magarini,Rural,,,,,,,,
60484,KIMA00338,KIMA00338224,12/20/2022 11:49,1,343,25,tap_in_home,72824,Ganda,Kilifi,Malindi,Urban,,,,,,,,
60485,KIMA00339,KIMA00339224,2/18/2023 18:16,1,159,2,river,12500,Magarini,Kilifi,Magarini,Rural,,,,,,,,
60486,KIMA00340,KIMA00340224,3/3/2023 15:43,1,7,6,tap_in_home,23299,Sabaki,Kilifi,Malindi,Urban,,,,,,,,
60487,KIMA00341,KIMA00341224,1/6/2023 14:58,2,208,28,well,17542,Shella,Kilifi,Malindi,Rural,,Contaminated: Chemical,,,,,,
60488,GAIJ00342,GAIJ00342224,9/20/2024 15:37,1,141,2,shared_taps,139826,Masalani,Garissa,Ijara,Urban,,,,,,,,
60489,GAFA00343,GAFA00343224,12/13/2024 15:02,4,481,22,tap_in_home,74405,Jarajila,Garissa,Fafi,Urban,,,,,functional,,,
60490,GAIJ00344,GAIJ00344224,7/16/2025 18:17,1,164,35,river,16748,Sangailu,Garissa,Ijara,Rural,,,,,,,,
60491,GAFA00345,GAFA00345224,6/13/2024 15:03,2,31,3,river,21418,Dekaharia,Garissa,Fafi,Rural,,,,,,,,
60492,GAIJ00346,GAIJ00346224,4/25/2022 7:42,3,73,48,tap_in_home,54385,Hulugho,Garissa,Ijara,Urban,,,,,,,,
60493,LALA00347,LALA00347224,9/23/2022 13:12,3,273,24,river,2451,Basuba,Lamu,Lamu East,Rural,,,,,,,,
60494,LALA00348,LALA00348224,4/13/2025 18:46,2,201,20,well,3023,Faza,Lamu,Lamu East,Urban,,Contaminated: Chemical,,,,,,
60495,LALA00349,LALA00349224,12/17/2022 15:55,1,422,18,well,4353,Kiunga,Lamu,Lamu East,Urban,,Contaminated: Chemical,,,,,,
60496,LALA00350,LALA00350224,2/24/2025 16:54,2,469,34,tap_in_home,26568,Bahari,Lamu,Lamu West,Urban,,,,,,,,
60497,LALA00351,LALA00351224,4/10/2025 6:02,4,80,16,shared_taps,18401,Hindi,Lamu,Lamu West,Urban,,,,,,,,
60498,LALA00352,LALA00352224,11/19/2024 11:46,4,264,11,tap_in_home_broken,17971,Hongwe,Lamu,Lamu West,Urban,,,,,,,,
60499,LALA00353,LALA00353224,8/5/2023 15:41,5,149,17,tap_in_home,34156,Mkomani,Lamu,Lamu West,Urban,,,,,,,,
60500,LALA00354,LALA00354224,12/10/2024 18:53,2,449,12,river,18726,Mkunumbi,Lamu,Lamu West,Rural,,,,,,,,
60501,LALA00355,LALA00355224,5/8/2023 15:34,4,458,37,well,17801,Shella,Lamu,Lamu West,Rural,,Contaminated: Chemical,,,,,,
60502,LALA00356,LALA00356224,5/15/2024 18:13,3,524,28,shared_taps,21611,Witu,Lamu,Lamu West,Urban,,,,,,,,
60503,GAGA00357,GAGA00357224,12/27/2025 17:48,1,64,29,river,8879,Waberi,Garissa,Garissa Township,Rural,,,,,,,,
60504,GAGA00358,GAGA00358224,9/15/2024 17:37,3,487,37,tap_in_home_broken,16614,Galbet,Garissa,Garissa Township,Urban,,,,,,,,
